ctx_a,ctx_b,ctx,endings,id,ind,activity_label,source_id,split,split_type,label
"[fyrirsögn] Hvernig á að biðja um skilnað að borði og sæng [titill] Undirbúið makann. [skref] Þið viljið ekki blinda viðkomandi úr lausu lofti. Það að láta makann vita að þið viljið ræða málin getur hjálpað honum að undirbúa sig andlega fyrir það sem framundan er, jafnvel þótt hann viti ekki nákvæmlega hvað þið ætlið að segja.",,"[fyrirsögn] Hvernig á að biðja um skilnað að borði og sæng [titill] Undirbúið makann. [skref] Þið viljið ekki blinda viðkomandi úr lausu lofti. Það að láta makann vita að þið viljið ræða málin getur hjálpað honum að undirbúa sig andlega fyrir það sem framundan er, jafnvel þótt hann viti ekki nákvæmlega hvað þið ætlið að segja. ","['[Undirmenn] Segðu maka þínum bara að þú viljir fá réttarslit frá þeim. Láttu hann vita, í stað þess að útskýra að þú viljir bíða þangað til strax eftir að makinn er tekinn inn í dómskerfið.'
 '[Undir] Þú getur sent maka þínum fyrirfram tilkynningu um áform þín um að ræða skilnað. Þannig kemstu hjá langri bið í viku.'
 'Mikilvægt er að láta makann vita að þú íhugir að halda viðræðum milli þín og lögmannsins fyrir framan dómarann, óháð tengslum makans við viðkomandi. [Undirskrefi] Gott er fyrir ykkur bæði að ræða mögulega lögmenn fyrirfram.'
 '[undir] Það má segja: „Ég vil ræða hvert samband okkar stefnir. Getum við sest niður og rætt það fljótlega?“ „ Það hjálpar til við að telja makanum trú um að eitthvað sé að.']",hellaswag/validation/8364,37723,Family Life,wikihow~10920,val,zeroshot,3
"[haus] Hvernig búa á til reykjandi augnhrif [titill] Veldu liti sem ýta undir augun. [skrefið] Þú getur gefið augunum aukið augnþrýsting með því að nota sérstaka liti í augnskugga og augnþurrku. Hugleiddu eftirfarandi liti eftir augnlitnum: [efnisorð] Blá augu: Ljósir, náttúrulegir tónar eins og kóral og kampavín.",,"[haus] Hvernig búa á til reykjandi augnhrif [titill] Veldu liti sem ýta undir augun. [skrefið] Þú getur gefið augunum aukið augnþrýsting með því að nota sérstaka liti í augnskugga og augnþurrku. Hugleiddu eftirfarandi liti eftir augnlitnum: [efnisorð] Blá augu: Ljósir, náttúrulegir tónar eins og kóral og kampavín. ","['Græn augu: samsvarandi litir svarts og græns (svo sem djúpfjólublár, smaragðsgrænn, vínrauður). Hafra- og marrónugul augu: græn með ólífuundirtón.'
 'Fjólublá augu: mjúkir litir eins og krem, heslihneta, djúpt mauve, djúpt karamella, djúpt appelsínugult eða mahogany. Ólífu augu: feitletraðir litir eins og kalk eða jarðarber.'
 'Dökk, reykblá: svalur, fölur blær. Jarðtónar: hlutlausir litir eins og brúnn, brúnn og grár.'
 'Forðastu að vera með allt of dökkt og reykríkt augnaráð sem getur yfirbugað föl augun. Brún augu: flestir litir virka með brúnum augum.']",hellaswag/validation/5222,14734,Personal Care and Style,wikihow~10920,val,zeroshot,3
Tvær konur kveikja á sígarettum hvor hjá annarri. Þær sitja við borð og reykja sígarettur sínar.,þeir,Tvær konur kveikja á sígarettum hvor hjá annarri. Þær sitja við borð og reykja sígarettur sínar. þeir,"['blása reykhringi út í loftið fyrir framan þá.'
 'klára að tala og setja sig í stellingar.'
 'taka sígaretturnar út og reykja.' 'dansa og sitja saman.']",hellaswag/validation/1763,27262,Smoking a cigarette,activitynet~10920,val,indomain,0
[haus] Hvernig á að búa til vefsíðu án þess að kunna html [titill] Skráið lénið. [undirskref] Áður en þið hugsið um að byggja upp vefsíðuna ykkar ættuð þið að skrá lénsheiti. Lénsheiti er það sem lítur svona út: „yourdomain.com“.,,[haus] Hvernig á að búa til vefsíðu án þess að kunna html [titill] Skráið lénið. [undirskref] Áður en þið hugsið um að byggja upp vefsíðuna ykkar ættuð þið að skrá lénsheiti. Lénsheiti er það sem lítur svona út: „yourdomain.com“. ,"['Lénheitið þitt táknar slóð (eða fast veffang) vefsíðunnar þinnar. Því þegar einhver slær inn ""yourdomain.com"" eða ""www.yourdomain.com"" þá sér hann vefsíðuna þína.'
 '[Titill] Ákveðið hvort þið viljið búa til vefsíðu á tölvu eða búa til ykkar eigin vefsíðu. [Undirskrefi] Annað lénsheiti er „beolroomsstartbuilder.com“.'
 'Þú þarft að skrá lénsnafnið þitt og þemað á eyðublað á vefsíðunni sem ber heitið ""html template"". í þínu sveitarfélagi eða í háskóla sveitarfélagsins þarft þú að hafa þetta sem lénsnafn á vefnum.'
 'Ef nafnið er ""yourdomains.html"" þarf að skrá það fyrst. Sláðu inn nafn og netfang léns efst á vefsíðunni.']",hellaswag/validation/9812,48801,Computers and Electronics,wikihow~10920,val,indomain,0
[haus] Hvernig á að verða kortagerðarmaður [titill] Skilja starfslýsinguna. [skref] Allir kortagerðarmenn þurfa að geta séð fyrir sér gögn með greiningu og listrænu ímyndunarafli. Þeir leggja mikla áherslu á smáatriði og nákvæmni til að geta yfirfært gögnin yfir á kort og hafa orð á sér fyrir að vera fullkomnunarsinnar.,,[haus] Hvernig á að verða kortagerðarmaður [titill] Skilja starfslýsinguna. [skref] Allir kortagerðarmenn þurfa að geta séð fyrir sér gögn með greiningu og listrænu ímyndunarafli. Þeir leggja mikla áherslu á smáatriði og nákvæmni til að geta yfirfært gögnin yfir á kort og hafa orð á sér fyrir að vera fullkomnunarsinnar. ,"['Færni í tölvuforritun og stærðfræðikunnátta er sífellt að verða meira virði á kortagerðarvinnumarkaðnum en ekki er endilega þörf á mikilli reynslu í þessum greinum. [Undirskrefi] Flestir kortagerðarmenn eru í skrifstofuvinnu og eyða 35-40 klukkustundum á viku í að vinna aðallega við tölvuna og að leggja drög að töflu.'
 'Sketchacosee er mikill kortagerðarmaður, hann notar þessa eiginleika til að þróa og raða smáatriðum og hefur skapandi huga sem gagnrýnir myndir, atriði og hugmyndir. Þegar þú ert að rannsaka hvernig þú getur orðið kortagerðarmaður þarftu að fylgjast með hvernig fólk myndi líta á skrif þín.'
 'Fyrir ljósmyndara á öllum aldri er oft rætt um starfsbrautir, leyfisveitingar og færni í einkaskólum eða háskólum. [ titill] Ákveðið hvort starfsbrautin henti ykkur.'
 'Kortagerðarmenn þurfa almennt að skilja hvernig á að leysa vandamál. [Undirskrefin] Þú vilt koma með ákveðinn flokk fyrir núverandi hæfileika í kortagerð og koma þeim hæfileikum í verk.']",hellaswag/validation/5730,18519,Work World,wikihow~10920,val,indomain,0
[fyrirsögn] Hvernig á að fylgjast með barnaleiddu fráfærunámi [titill] Byrja á viðeigandi aldri. [skref] Ekki má byrja að nota barnaleiddu fráfærunámi fyrr en barnið er tilbúið. Vegna þroska barns geta flest ungbörn byrjað að nota barnaleiddu fráfærunámi við sex mánaða aldur.,,[fyrirsögn] Hvernig á að fylgjast með barnaleiddu fráfærunámi [titill] Byrja á viðeigandi aldri. [skref] Ekki má byrja að nota barnaleiddu fráfærunámi fyrr en barnið er tilbúið. Vegna þroska barns geta flest ungbörn byrjað að nota barnaleiddu fráfærunámi við sex mánaða aldur. ,"['Flest ungbarnaofát hefst við sex mánaða aldur. Það tekur yfirleitt 24-24 klukkustundir áður en barnið sofnar eftir fyrstu máltíðina.'
 '[Efnisorð] Það er mismunandi eftir einstaklingum hvenær best er að byrja að venja börn af spena. Það er hægt að byrja að venja börn um 11 mánaða aldur eða byrja aðeins um 12 mánaða aldur.'
 'Þá er barnið byrjað að venja sig á matinn. Byrjaðu á því að fara með barnið í kjörbúðina eða barnabúðina og bjóða því mat (þar af leiðandi nafnið).'
 'Ef reynt er að byrja að venja barn á undan sér fyrr, eins og við fjögurra mánaða aldur, getur það valdið hættu á köfnun. [Undirskrefin] Barnið sýnir fram á að það sé þroskalega tilbúið til að skipta úr brjóstamjólk yfir í mat.']",hellaswag/validation/9939,49834,Family Life,wikihow~10920,val,zeroshot,3
"[haus] Hvernig á að bera á sig drullusokk [titill] Scoop out some beauty mud. [skref] Notaðu mið- og hringfingur til að ausa út einhverju af snyrtidrullunni. Byrjaðu á litlu magni, um það bil á stærð við tígul.",,"[haus] Hvernig á að bera á sig drullusokk [titill] Scoop out some beauty mud. [skref] Notaðu mið- og hringfingur til að ausa út einhverju af snyrtidrullunni. Byrjaðu á litlu magni, um það bil á stærð við tígul. ","['Ef þú vilt setja þykkt lag af fegrunarleðju á þig, geturðu ausið út meira magn. [undirskref] Munið að það er auðveldara að bæta fegrunarleðju á andlitið en að fjarlægja umframmagn.'
 'Fingurstærðin á að vera í lagi, því drullan á að bera á hárið. [Undirskrefi] Þvoið hendur og andlit áður en þið ausið drullunni.'
 'Flestar vörur fylgja með áhaldi. Sumar eru með andlitsdufti eða jarðolíuhlaupi en það er mjög misjafnt eftir stærð.'
 'Þú gætir valið að nota annað lítið magn eftir því hversu þykka þú vilt hafa drulluna. Ef þú ert aðeins að gera minna magn er líklegra að drullan festist.']",hellaswag/validation/4397,8753,Personal Care and Style,wikihow~10920,val,zeroshot,0
Brosandi maður í sólgleraugum opnar munnskol og garga. Maðurinn spýtir í bolla. Kona fjarlægir plakat af veggnum.,við,Brosandi maður í sólgleraugum opnar munnskol og garga. Maðurinn spýtir í bolla. Kona fjarlægir plakat af veggnum. við,"['skipta yfir í vesturskotna byssusýningu þar sem hermenn hlaða byssum.'
 'sjá lokamynd.' 'sjá karlinn og kerlingarnar í bílskúrnum tala saman.'
 'sjá mann þerra hnakkann.']",hellaswag/validation/845,11626,Gargling mouthwash,activitynet~10920,val,zeroshot,1
Hendur manns sjást skerpa hníf yfir afgreiðsluborði og í inngangi segir „eldhúsbrögð við að skerpa hnífa“.,þá þar,Hendur manns sjást skerpa hníf yfir afgreiðsluborði og í inngangi segir „eldhúsbrögð við að skerpa hnífa“. þá þar,"['eru meira nærskot af hnífastykki og taka þau af teljaranum og setja ferningana í vasana.'
 'er maður með tilbúinn hníf sem situr í tréskál og sker skál með hníf og annar notar járnstykki á dúk.'
 'er þarfalisti á skjánum og skál, skæri og önnur verkfæri sjást á teljaranum.'
 'Einnig er titilskjár með merki veitingastaðarins og orðunum „ Francois Clementine“ sem eru samkeppnishæf.']",hellaswag/validation/393,5493,Sharpening knives,activitynet~10920,val,zeroshot,2
"[haus] Hvernig á að búa til skinnu til notkunar á húð [titill] Kaupa ferskt, húðvarið skinnuduft. [skref] Setja kífókló yfir skál, hella síðan skinnuduftinu í hana. Lyfta klóinni upp og skafa skinnuna varlega upp við klóina.",,"[haus] Hvernig á að búa til skinnu til notkunar á húð [titill] Kaupa ferskt, húðvarið skinnuduft. [skref] Setja kífókló yfir skál, hella síðan skinnuduftinu í hana. Lyfta klóinni upp og skafa skinnuna varlega upp við klóina. ","['Þú vilt ekki sjá smáatriðin í hænsnaduftinu á klútnum. [undirskrefum] Bera húðin þín þarf hænsnaduftið.'
 'Silkið og umhverfisvæna þéttið inniheldur hjálpar til við að koma í veg fyrir að mikið af blettum myndist á silkidúknum. [Undirskrefi] Passaðu að nota hunang þar sem það inniheldur 1/2 til 1 hluta af hunangi.'
 'Fleygið þeim hænum sem eftir eru í bauknum, endurtakið síðan ferlið 2 sinnum enn með þeim hænum sem eftir eru í skálinni. [undirskref] Byrjað er á að taka fleiri hænur en þið teljið að þurfi.'
 'Haltu þessu áfram þar til allt duftið er farið. [Undirskrefi] Þú getur notað gamla tannbursta til að nudda hænu í hárið.']",hellaswag/validation/8592,39533,Personal Care and Style,wikihow~10920,val,zeroshot,2
[haus] Hvernig á að greiða tekjuskatt af dánarbúi [titill] Farið á heimasíðu irs. [skrefið] Dánarbú er aðskilin skattskylda frá dánarbúinu sjálfu. Því þarf dánarbú dánarbús að fá kennitölu áður en hægt er að skila skattframtali.,,[haus] Hvernig á að greiða tekjuskatt af dánarbúi [titill] Farið á heimasíðu irs. [skrefið] Dánarbú er aðskilin skattskylda frá dánarbúinu sjálfu. Því þarf dánarbú dánarbús að fá kennitölu áður en hægt er að skila skattframtali. ,"['Finna vefsíðu irs með því að leita „ https: // www. irs. gov/irs-irs. php. "" [ titill] Finna auðveldasta skattanúmer ríkisins (ein).'
 'Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irs.is Heimasíða irsíða irs.is Heimasíða irs.is Heimasíða irsíða irs.is Heimasíða irsíða irs.is Heimasíða irsíða irs.is Heimasíða irsíða irs.is Heimasíða irsíða irsíða irs.is Heimasíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irsíða irsíða irs.is Heimasíða irsíða irsíða irsíða irsíða irsíða irsíða irs.is'
 'Þetta skráningarnúmer kemur sér vel ef ætlunin er að halda búinu eftir að skilorðsbundnu búi er náð. [Undirskrefi] Þetta getur hentað vel ef óttast er að verulegur frádráttur verði á skatti við lok ævi dánarbús.'
 'Skattnúmer dánarbús kallast ein. Ein kemur á sniði 12-345678x.']",hellaswag/validation/9709,47944,Finance and Business,wikihow~10920,val,indomain,3
Piltur í appelsínugulri skyrtu er að spila tölvuleik. Atriðið breytist í leikinn sjálfan. Atriðið breytist aftur í piltinn.,myndavélin,Piltur í appelsínugulri skyrtu er að spila tölvuleik. Atriðið breytist í leikinn sjálfan. Atriðið breytist aftur í piltinn. myndavélin,"['færist aftur í úrslit leiksins.' 'dýfur inn á hljóðfærið sitt.'
 'dýfur inn á stýribúnaðinn.' 'færist frá drengnum.']",hellaswag/validation/2881,44091,Washing face,activitynet~10920,val,zeroshot,2
"[haus] Hvernig vernda á peningana sína [titill] Farið varlega á netinu. [skref] Að fá eitthvað fyrir ekkert er einkenni margra þessara svindla. Nánast enginn býður eitthvað fyrir ekkert, þannig að ef það er kjarninn í grunsamlegum svindli þá þarf að rannsaka það betur.",,"[haus] Hvernig vernda á peningana sína [titill] Farið varlega á netinu. [skref] Að fá eitthvað fyrir ekkert er einkenni margra þessara svindla. Nánast enginn býður eitthvað fyrir ekkert, þannig að ef það er kjarninn í grunsamlegum svindli þá þarf að rannsaka það betur. ","['Ef grunur leikur á að um opinn seðlabanka sé að ræða skal segja þeim að varast að nota seðilinn. Spyrja þá hvort það séu til ákveðin lög sem banna notkun þessara vefsíðna og ef mögulegt er hvernig hægt sé að vinna sér inn pening ef seðlabankastjóri óskar eftir því.'
 'Ef það hljómar of vel til að vera satt, þá er það svo sannarlega svo. Ef einhver segist eiga arf frá löngu týndu ættingja, hálaunaða vinnu eða óuppgefinn happdrættisvinning af miða sem maður man ekki eftir að hafa keypt, þá skaltu vera mjög laginn.'
 'Vertu óhræddur við að reyna að fjarlægja eitthvað fyrir ekkert, það gæti gefið öðrum merki um að þú hafir ekki áhuga á tilboðinu. [Undirskrefi] Rannsóknir hafa sýnt að um 2000 manns nota netið á viku til að staðfesta hlut sem þeim finnst fullnægja sínum óskum.'
 'Þegar þú byrjar að nota netið í einhverjum tilgangi getur það leitt til þess að þú festir þig í svindlinu. [Undirskrefi] Ekki leyfa neinum að lesa ranglega yfir tölvupóstinn þinn.']",hellaswag/validation/9903,49553,Finance and Business,wikihow~10920,val,indomain,1
